date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Transaction_Value
1972-10-06,0.010745581916764188,0.010745581916764188,0.010351071134209633,0.010351071134209633,29337600,0.0,0.0,309462.5842741248
1972-10-09,0.010438384455506914,0.010526233352720737,0.010438384455506914,0.010526233352720737,3840000,0.0,0.0,40252.06619179709
1972-10-10,0.010526233352720737,0.010526233352720737,0.010526233352720737,0.010526233352720737,0,0.0,0.0,0.0
1972-10-11,0.010526224639726927,0.01057041808962822,0.010438375815229228,0.01057041808962822,1382400,0.0,0.0,14521.278347037467
1972-10-12,0.010526232081171344,0.010526232081171344,0.010482576675713062,0.010482576675713062,1075200,0.0,0.0,11294.335587701056
1972-10-13,0.010482576675713062,0.010482576675713062,0.010482576675713062,0.010482576675713062,153600,0.0,0.0,1610.1237773895264
1972-10-16,0.010438384373128702,0.010438384373128702,0.010219570249319075,0.010219570249319077,1996800,0.0,0.0,20624.90189505186
1972-10-17,0.010219563623424261,0.01043837760536497,0.010131714783860874,0.01039472222328186,7372800,0.0,0.0,75829.58858364215
1972-10-18,0.01048257232170079,0.011227940351264136,0.01048257232170079,0.011140630580484867,23347200,0.0,0.0,253439.84073912338
1972-10-19,0.011140625443587225,0.01122793517410833,0.011140625443587225,0.011184279806911945,31795200,0.0,0.0,355606.4292758769
1972-10-20,0.011096443049609661,0.011096443049609661,0.011096443049609661,0.011096443049609661,153600,0.0,0.0,1704.413652420044
1972-10-23,0.011096438904388736,0.011096438904388736,0.011052784509956837,0.011052784509956837,1382400,0.0,0.0,15309.54322399566
1972-10-24,0.011096443049609661,0.011096443049609661,0.011096443049609661,0.011096443049609661,307200,0.0,0.0,3408.827304840088
1972-10-25,0.01100859381811813,0.01100859381811813,0.010877090506255627,0.010877090506255627,3686400,0.0,0.0,40339.69334668571
1972-10-26,0.010964937508106232,0.010964937508106232,0.010964937508106232,0.010964937508106232,153600,0.0,0.0,1684.2144012451172
1972-10-27,0.011008585803210735,0.011008585803210735,0.011008585803210735,0.011008585803210735,614400,0.0,0.0,6763.675117492676
1972-10-30,0.011008591909984523,0.011052786395296808,0.010921282102355385,0.010964937508106232,3993600,0.0,0.0,43877.819976111896
1972-10-31,0.011008581703272725,0.011315783485770226,0.011008581703272725,0.011315783485770226,2150400,0.0,0.0,24003.15745125898
1972-11-01,0.011447294944493206,0.01184234581887722,0.011447294944493206,0.01184234581887722,6758400,0.0,0.0,78700.35406758134
1972-11-02,0.011929659172892569,0.01206170155418928,0.011929659172892569,0.01192965917289257,2150400,0.0,0.0,25795.511053758404
1972-11-03,0.011885995976626873,0.011885995976626873,0.011842341599158241,0.011885995976626873,4300800,0.0,0.0,51025.41712296831
1972-11-06,0.011885995976626873,0.011885995976626873,0.011885995976626873,0.011885995976626873,460800,0.0,0.0,5477.066946029663
1972-11-08,0.011929659141998186,0.012061701522952944,0.011929659141998186,0.012017508037388325,2150400,0.0,0.0,25795.510986955458
1972-11-09,0.012017508037388323,0.012017508037388323,0.011929659141998186,0.012017508037388325,2457600,0.0,0.0,29426.279030030146
1972-11-10,0.012017508037388323,0.012017508037388323,0.012017508037388323,0.012017508037388325,0,0.0,0.0,0.0
1972-11-13,0.011973852291703222,0.011973852291703222,0.011886003398777196,0.011973852291703224,1228800,0.0,0.0,14659.49533623117
1972-11-14,0.0119296556087971,0.0119296556087971,0.01184234581887722,0.01184234581887722,460800,0.0,0.0,5477.069128936163
1972-11-15,0.011842349051122348,0.011886003456061126,0.011754500157772938,0.011798154562711716,1689600,0.0,0.0,19971.497452967018
1972-11-16,0.01179815134252901,0.01184234581887722,0.011754496949505245,0.01184234581887722,1843200,0.0,0.0,21746.85029534128
1972-11-17,0.011842349051122348,0.011929658864872529,0.011798154562711716,0.011798154562711716,4147200,0.0,0.0,49201.99392343869
1972-11-20,0.01179815134742334,0.011842345823789884,0.011754496954381466,0.011754496954381466,460800,0.0,0.0,5436.712576090679
1972-11-21,0.011754500430829665,0.012017508037388323,0.011666651535439526,0.012017508037388325,1689600,0.0,0.0,20008.378007124968
1972-11-22,0.012017508037388323,0.012149011338731329,0.012017508037388323,0.012017508037388325,1382400,0.0,0.0,16703.898192773904
1972-11-24,0.01201750770030423,0.01206170118462925,0.011973852291703222,0.011973852291703224,1075200,0.0,0.0,12921.513548876339
1972-11-27,0.01197384693653841,0.012280509807169437,0.011929653471978406,0.012280509807169437,18739200,0.0,0.0,226839.54586030362
1972-11-28,0.012193205859745492,0.012193205859745492,0.011929659172892569,0.01192965917289257,10444800,0.0,0.0,125979.250346449
1972-11-29,0.011842344072226276,0.011842344072226276,0.011403638869524004,0.011403638869524002,10752000,0.0,0.0,124970.4042948495
1972-11-30,0.011315783485770226,0.011315783485770226,0.01127212812049487,0.011315783485770226,614400,0.0,0.0,6939.006445444637
1972-12-01,0.011359448090166778,0.011491491459310055,0.011359448090166778,0.011491491459310055,4454400,0.0,0.0,50893.612564594805
1972-12-04,0.011578802670035155,0.011929659172892569,0.011578802670035155,0.01192965917289257,2918400,0.0,0.0,34303.54752120013
1972-12-05,0.012105356901884079,0.012105356901884079,0.012105356901884079,0.012105356901884079,3993600,0.0,0.0,48343.95332336426
1972-12-06,0.012105356901884079,0.012105356901884079,0.012061701492169978,0.012105356901884079,1228800,0.0,0.0,14848.240677306814
1972-12-07,0.012105356932778462,0.012105356932778462,0.012017508037388323,0.012017508037388325,1996800,0.0,0.0,24084.268386214517
1972-12-08,0.012017504478169076,0.012017504478169076,0.01184234581887722,0.01184234581887722,29337600,0.0,0.0,349995.3720373127
1972-12-11,0.011929658807378203,0.011973852291703222,0.011929658807378203,0.011973852291703224,1075200,0.0,0.0,12850.527566866174
1972-12-12,0.011886000211900985,0.011886000211900985,0.01184234581887722,0.01184234581887722,614400,0.0,0.0,7289.347900655064
1972-12-13,0.011886003762953998,0.011929659172892569,0.011886003762953998,0.01192965917289257,307200,0.0,0.0,3658.0858269460327
1972-12-14,0.011973852291703222,0.01201750770030423,0.011973852291703222,0.011973852291703224,4915200,0.0,0.0,58961.166316357514
1972-12-15,0.01201750674406787,0.012105355630003738,0.01201750674406787,0.012061700224876404,4608000,0.0,0.0,55579.07490986099
1972-12-18,0.012061701522952944,0.012061701522952944,0.011973852627562807,0.012017508037388325,4608000,0.0,0.0,55377.91676278829
1972-12-19,0.01201750674406787,0.012061700224876404,0.011973851338940536,0.012061700224876404,460800,0.0,0.0,5537.791080303423
1972-12-20,0.012061701492169978,0.012105356901884079,0.011315795004611408,0.012105356901884079,614400,0.0,0.0,7194.977865675413
1972-12-21,0.012061701522952944,0.012061701522952944,0.011973852627562807,0.012017508037388325,27187200,0.0,0.0,326729.70890045096
1972-12-22,0.012017508006718143,0.012105356901884079,0.01197385259700404,0.012105356901884079,3686400,0.0,0.0,44382.79894835058
1972-12-26,0.012105356964127852,0.012236860265811412,0.011929659172892569,0.01192965917289257,1843200,0.0,0.0,22271.86431470959
1972-12-27,0.011929659141998186,0.012017508037388323,0.011842349326219801,0.012017508037388325,2304000,0.0,0.0,27486.55568287656
1972-12-29,0.012017508006718143,0.012105356901884079,0.011929659111552207,0.012105356901884079,921600,0.0,0.0,11075.33537899144
1973-01-02,0.012149005196988583,0.012236854047968084,0.012149005196988583,0.012149005196988583,1382400,0.0,0.0,16855.50591011405
1973-01-03,0.012105356901884079,0.012105356901884079,0.012061701492169978,0.012105356901884079,2304000,0.0,0.0,27840.451269950274
1973-01-04,0.012105355630003738,0.0122368589171944,0.012061700224876404,0.012061700224876404,5222400,0.0,0.0,63448.39763177528
1973-01-05,0.012061701522952944,0.012061701522952944,0.011973852627562807,0.012017508037388325,4761600,0.0,0.0,57223.8473215479
1973-01-08,0.01201750770030423,0.01201750770030423,0.011929658807378203,0.011973852291703224,1996800,0.0,0.0,23908.85104127014
1973-01-09,0.011929655613745984,0.011929655613745984,0.011666648084973048,0.011754496954381466,10752000,0.0,0.0,126853.72868431352
1973-01-10,0.011754503305594601,0.011754503305594601,0.011447301134467125,0.011447301134467125,3840000,0.0,0.0,44547.46452491851
1973-01-11,0.011578797949904518,0.011754495669516115,0.011578797949904518,0.01171084027737379,3993600,0.0,0.0,46591.92069925911
1973-01-12,0.01171083969269763,0.011842343938080261,0.011666646227240562,0.011666646227240562,5836800,0.0,0.0,68608.6368984723
1973-01-15,0.011578794201100239,0.011578794201100239,0.011535138823091984,0.011535138823091984,1075200,0.0,0.0,12426.050393805737
1973-01-16,0.011535143818650406,0.011754496954381466,0.01149148942560853,0.011754496954381466,10444800,0.0,0.0,121399.83927085974
1973-01-17,0.011754500157772938,0.011886003456061126,0.011710844748961537,0.011798154562711716,1996800,0.0,0.0,23559.093247894627
1973-01-18,0.011798154562711716,0.011798154562711716,0.011798154562711716,0.011798154562711716,0,0.0,0.0,0.0
1973-01-19,0.011710846277120582,0.011710846277120582,0.01157880388200283,0.01157880388200283,1843200,0.0,0.0,21463.741586648135
1973-01-22,0.011535150051342218,0.011535150051342218,0.011447301134467125,0.011447301134467125,921600,0.0,0.0,10590.313506420944
1973-01-23,0.01144729531374191,0.011491489791515676,0.011052784509956837,0.011052784509956837,4608000,0.0,0.0,51942.00799059267
1973-01-24,0.011140634135857285,0.011359447210034342,0.011140634135857285,0.011227943934500217,4761600,0.0,0.0,53568.19366829878
1973-01-26,0.011140630580484867,0.011140630580484867,0.010964932880258498,0.011140630580484867,3379200,0.0,0.0,37349.56002327199
1973-01-29,0.011052776512852979,0.011052776512852979,0.010745574720203876,0.010745574720203876,2918400,0.0,0.0,31808.154119276565
1973-01-30,0.010657727834949194,0.010657727834949194,0.010526224639726927,0.01057041808962822,3840000,0.0,0.0,40673.18875137815
1973-01-31,0.010526226444928358,0.010526226444928358,0.01039472222328186,0.01039472222328186,1536000,0.0,0.0,16067.288577185447
1973-02-01,0.010482574230540841,0.01074558174943923,0.010482574230540841,0.010614078491926193,9369600,0.0,0.0,99449.66513501064
1973-02-02,0.010614078491926192,0.01074558174943923,0.010570423096650997,0.010614078491926193,7680000,0.0,0.0,81853.45860898646
1973-02-05,0.010614078491926192,0.010614078491926192,0.010614078491926192,0.010614078491926193,307200,0.0,0.0,3260.644912719726
1973-02-06,0.010614073464224626,0.010657727834949194,0.01057041808962822,0.01057041808962822,3532800,0.0,0.0,37497.39696117354
1973-02-07,0.010614072024581629,0.010701920837163927,0.010614072024581629,0.010701920837163925,9984000,0.0,0.0,106409.43636583381
1973-02-08,0.010701931147148383,0.010701931147148383,0.010526233352720737,0.010526233352720737,2611200,0.0,0.0,27715.49157102912
1973-02-09,0.010526233352720737,0.010526233352720737,0.010438384455506914,0.010526233352720737,3072000,0.0,0.0,32201.652953437668
1973-02-12,0.010526233976240352,0.010877090506255627,0.010526233976240352,0.010877090506255627,6758400,0.0,0.0,72326.1140912504
1973-02-13,0.010877090506255627,0.010921283995355469,0.010833435092937932,0.010877090506255627,2457600,0.0,0.0,26732.19881569493
1973-02-14,0.010877090506255627,0.010877090506255627,0.010789780683492964,0.010877090506255627,3072000,0.0,0.0,33280.314147453835
1973-02-15,0.010964935637751173,0.011052784509956837,0.010964935637751173,0.011052784509956837,2918400,0.0,0.0,32128.257239535527
1973-02-16,0.011227934680029512,0.01140363229151094,0.011227934680029512,0.011315783485770226,3993600,0.0,0.0,45190.71292877197
1973-02-20,0.01140364257435462,0.011491491459310055,0.01140364257435462,0.011491491459310055,17510400,0.0,0.0,200451.47749154095
1973-02-21,0.011491495634712915,0.011491495634712915,0.011447301134467125,0.011447301134467125,3993600,0.0,0.0,45804.1893886987
1973-02-22,0.011447292434944075,0.011447292434944075,0.011140630580484867,0.011140630580484867,40857600,0.0,0.0,461444.1616975948
1973-02-23,0.011140625443587225,0.01122793517410833,0.011096430997305493,0.011184279806911945,6451200,0.0,0.0,72009.47552251242
1973-02-26,0.011140637543892854,0.011140637543892854,0.011096443049609661,0.011096443049609661,2457600,0.0,0.0,27324.924633295894
1973-02-27,0.011096434641669076,0.011096434641669076,0.011008585803210735,0.011008585803210735,4300800,0.0,0.0,47534.63596466954
1973-02-28,0.010877090506255627,0.010877090506255627,0.010833435092937932,0.010877090506255627,7680000,0.0,0.0,83368.41830090326
1973-03-01,0.01078978180885315,0.01078978180885315,0.01078978180885315,0.01078978180885315,307200,0.0,0.0,3314.6209716796875
1973-03-02,0.01074557520196742,0.01074557520196742,0.010657726389385122,0.010701920837163925,7833600,0.0,0.0,83832.45167300964
1973-03-05,0.010701931180692513,0.010701931180692513,0.010438384488224983,0.010438384488224983,25036800,0.0,0.0,264642.9276697768
1973-03-06,0.010438383497413401,0.010482576979839125,0.00991236832165698,0.00995602272450924,17971200,0.0,0.0,183260.82050112338
1973-03-07,0.009824517777875161,0.009824517777875161,0.009210653816354273,0.00969301350414753,15360000,0.0,0.0,146190.11784368203
1973-03-08,0.00991236225306912,0.01043837710678653,0.00991236225306912,0.010175369679927826,9830400,0.0,0.0,100027.9541015625
1973-03-09,0.010175373054008471,0.010175373054008471,0.009912365539938362,0.01004386879503727,7680000,0.0,0.0,77136.91620075583
1973-03-12,0.010087520815432072,0.01017536965054578,0.010087520815432072,0.010087520815432072,1689600,0.0,0.0,17118.08986565809
1973-03-13,0.01000021837313237,0.01000021837313237,0.009780865162611008,0.009780865162611008,4454400,0.0,0.0,44056.429250807654
1973-03-14,0.009780863599183726,0.010087526580411494,0.009780863599183726,0.010000216774642467,5376000,0.0,0.0,53406.232802751954
1973-03-15,0.010000213973099782,0.010219566083234875,0.009824516251683235,0.009824516251683235,2150400,0.0,0.0,21551.397326503953
1973-03-16,0.009736666455864906,0.009736666455864906,0.009517852442271404,0.009736666455864906,3379200,0.0,0.0,32532.43513029111
1973-03-19,0.009649360231276443,0.009649360231276443,0.009517855942249298,0.009517855942249298,1536000,0.0,0.0,14720.42202126777
1973-03-20,0.009473659234864722,0.009473659234864722,0.00929850060492754,0.00929850060492754,460800,0.0,0.0,4325.105627088136
1973-03-21,0.009298500584855702,0.009298500584855702,0.009122802875936031,0.009122802875936031,6604800,0.0,0.0,60834.51254891861
1973-03-22,0.008859803077011008,0.008859803077011008,0.007587880361825228,0.007587880361825228,12902400,0.0,0.0,106107.29540062032
1973-03-23,0.007587871089781625,0.007719374785167312,0.0075436771385400895,0.007675719913095236,16588800,0.0,0.0,126597.85787599867
1973-03-26,0.007675722633879228,0.0077630324089717415,0.007675722633879228,0.007719377521425486,4147200,0.0,0.0,32013.80245685577
1973-03-27,0.007719378823534778,0.008026580326259136,0.007675723928624789,0.008026580326259136,14592000,0.0,0.0,114564.01184363312
1973-03-28,0.00798238533842543,0.00798238533842543,0.007894536480307579,0.007894536480307579,2611200,0.0,0.0,20728.909126537816
1973-03-29,0.007938731461763382,0.007938731461763382,0.007938731461763382,0.007938731461763382,153600,0.0,0.0,1219.3891525268555
1973-03-30,0.007982381619513035,0.008026575567673954,0.007982381619513035,0.007982381619513035,4147200,0.0,0.0,33196.173623350944
1973-04-02,0.00798238635189767,0.008026580326259136,0.007894537482626213,0.008026580326259136,4608000,0.0,0.0,36682.255431671845
1973-04-03,0.008026580326259136,0.008026580326259136,0.008026580326259136,0.008026580326259136,460800,0.0,0.0,3698.64821434021
1973-04-04,0.008026580326259136,0.008026580326259136,0.007938731456987681,0.008026580326259136,1536000,0.0,0.0,12261.359449533556
1973-04-05,0.007850885085459555,0.007850885085459555,0.00763153238222003,0.00763153238222003,4300800,0.0,0.0,33293.39052249818
1973-04-06,0.00763153238222003,0.00763153238222003,0.00763153238222003,0.00763153238222003,460800,0.0,0.0,3516.6101217269897
1973-04-09,0.00763153238222003,0.00763153238222003,0.00763153238222003,0.00763153238222003,153600,0.0,0.0,1172.2033739089966
1973-04-10,0.007631525961853701,0.007719374785167312,0.007631525961853701,0.007675719913095236,3993600,0.0,0.0,30652.678611651558
1973-04-11,0.007675726370641725,0.007719381279440436,0.0075878774734213185,0.00763153238222003,1382400,0.0,0.0,10580.377249978044
1973-04-12,0.00763153238222003,0.00763153238222003,0.00763153238222003,0.00763153238222003,460800,0.0,0.0,3516.6101217269897
1973-04-13,0.00763153238222003,0.00763153238222003,0.0075878774734213185,0.00763153238222003,921600,0.0,0.0,7013.104061479534
1973-04-16,0.0075436789291833135,0.0075436789291833135,0.007456369164314441,0.007500024046748877,2764800,0.0,0.0,20736.066484451298
1973-04-17,0.0075000240467488774,0.0075000240467488774,0.0075000240467488774,0.007500024046748877,0,0.0,0.0,0.0
1973-04-18,0.007456366438418627,0.007456366438418627,0.007412172492843178,0.007456366438418627,2304000,0.0,0.0,17128.556848813598
1973-04-19,0.007456367394395938,0.007675719913095236,0.007456367394395938,0.007675719913095236,2150400,0.0,0.0,16270.02027301451
1973-04-23,0.007719377843454912,0.007894536480307579,0.007719377843454912,0.007894536480307579,8601600,0.0,0.0,67152.32272363773
1973-04-24,0.008026577402994537,0.008113887161016464,0.008026577402994537,0.008113887161016464,2150400,0.0,0.0,17354.227499224628
1973-04-25,0.008113887161016464,0.008158081119282573,0.008113887161016464,0.008113887161016464,4300800,0.0,0.0,34991.24058995505
1973-04-26,0.008113884416933278,0.008113884416933278,0.008070229552686214,0.008070229552686214,8601600,0.0,0.0,69604.6373605395
1973-04-27,0.00807023419654328,0.00811388908591069,0.007894536480307579,0.007894536480307579,3379200,0.0,0.0,27047.83583668238
1973-04-30,0.0078508872538805,0.0078508872538805,0.0078508872538805,0.0078508872538805,1536000,0.0,0.0,12058.96282196045
1973-05-01,0.007807228714227676,0.007807228714227676,0.007807228714227676,0.007807228714227676,768000,0.0,0.0,5995.9516525268555
1973-05-02,0.007763029076159,0.007763029076159,0.007763029076159,0.007763029076159,153600,0.0,0.0,1192.4012660980225
1973-05-03,0.007763029076159,0.007763029076159,0.007719374207354591,0.007763029076159,614400,0.0,0.0,4756.194288695376
1973-05-04,0.00785088159094017,0.007894536480307579,0.00785088159094017,0.007894536480307579,3532800,0.0,0.0,27812.70648105202
1973-05-07,0.007807228714227676,0.007807228714227676,0.007807228714227676,0.007807228714227676,153600,0.0,0.0,1199.190330505371
1973-05-08,0.007807228714227676,0.007807228714227676,0.007807228714227676,0.007807228714227676,0,0.0,0.0,0.0
1973-05-09,0.00785088159094017,0.007938730449058021,0.00785088159094017,0.007894536480307579,1382400,0.0,0.0,10913.779842046752
1973-05-10,0.007894536480307579,0.007894536480307579,0.007894536480307579,0.007894536480307579,1228800,0.0,0.0,9700.806427001953
1973-05-11,0.007807228714227676,0.007807228714227676,0.007807228714227676,0.007807228714227676,307200,0.0,0.0,2398.380661010742
1973-05-14,0.0076757217350814635,0.0076757217350814635,0.007456369164314441,0.007500024046748877,9216000,0.0,0.0,69728.67486441633
1973-05-15,0.007456366438418627,0.007456366438418627,0.007456366438418627,0.007456366438418627,2304000,0.0,0.0,17179.468274116516
1973-05-16,0.007456366438418627,0.007456366438418627,0.007456366438418627,0.007456366438418627,0,0.0,0.0,0.0
1973-05-17,0.0075436821207404145,0.0075878761011697205,0.0075436821207404145,0.007543682120740414,5529600,0.0,0.0,41835.73217193715
1973-05-18,0.007587880361825228,0.007587880361825228,0.007587880361825228,0.007587880361825228,614400,0.0,0.0,4661.99369430542
1973-05-21,0.0075436789291833135,0.0075436789291833135,0.0075000240467488774,0.007500024046748877,3686400,0.0,0.0,27728.553325238216
1973-05-22,0.0075000240467488774,0.0075436789291833135,0.007368520320148148,0.007500024046748877,5990400,0.0,0.0,44665.019191597596
1973-05-23,0.007412177124288296,0.007412177124288296,0.0073685222305357465,0.007368522230535746,1536000,0.0,0.0,11351.577104504864
1973-05-24,0.007368522704291767,0.007412177600851089,0.0072370189351419565,0.007280673831701279,5376000,0.0,0.0,39377.040288749304
1973-05-25,0.007368523437599668,0.0075436821207404145,0.007368523437599668,0.007543682120740414,10905600,0.0,0.0,81313.27446851681
1973-05-29,0.007631529958854221,0.007938731461763382,0.007631529958854221,0.007938731461763382,1843200,0.0,0.0,14349.552925241182
1973-05-30,0.0078508812634248,0.0078508812634248,0.007719377521425485,0.007719377521425486,460800,0.0,0.0,3587.387624029506
1973-05-31,0.007719377521425485,0.007719377521425485,0.007631528666972427,0.007719377521425486,614400,0.0,0.0,4715.798381075839
1973-06-01,0.007719377521425485,0.007719377521425485,0.007719377521425485,0.007719377521425486,0,0.0,0.0,0.0
1973-06-04,0.007719377521425485,0.007719377521425485,0.007719377521425485,0.007719377521425486,0,0.0,0.0,0.0
1973-06-05,0.00763153238222003,0.00763153238222003,0.00763153238222003,0.00763153238222003,153600,0.0,0.0,1172.2033739089966
1973-06-06,0.007543681564119717,0.007543681564119717,0.006710464951748826,0.007017666473984718,11827200,0.0,0.0,84293.32083624022
1973-06-07,0.007017664994720308,0.007017664994720308,0.006929816138387031,0.006973471026867628,4454400,0.0,0.0,31063.829979656664
1973-06-08,0.006973471026867628,0.006973471026867628,0.006973471026867628,0.006973471026867628,153600,0.0,0.0,1071.1251497268677
1973-06-11,0.006973472120114091,0.006973472120114091,0.006886162329465152,0.006886162329465151,307200,0.0,0.0,2128.839851455372
1973-06-12,0.006841969424938897,0.006841969424938897,0.006578961852937937,0.006578961852937937,3686400,0.0,0.0,24737.460531382578
1973-06-13,0.006491111238775749,0.006491111238775749,0.006140254903584719,0.006140254903584719,149913600,0.0,0.0,946806.7856596851
1973-06-14,0.0060524100419993045,0.0060524100419993045,0.005263387076912029,0.005394890904426575,7372800,0.0,0.0,41714.55449915474
1973-06-15,0.005394889624909964,0.005438544530490725,0.005263385828584433,0.005263385828584433,4300800,0.0,0.0,23013.43104415522
1973-06-18,0.005307039245963096,0.005307039245963096,0.005307039245963096,0.005307039245963097,3379200,0.0,0.0,17933.547019958492
1973-06-19,0.005307037890621123,0.005482735577970743,0.00526338300843092,0.005482735577970743,2764800,0.0,0.0,14855.434333841658
1973-06-20,0.0055700438212393484,0.006140252530466885,0.0055700438212393484,0.006052403710782528,4761600,0.0,0.0,27879.873554142203
1973-06-21,0.0060524060499480776,0.006140254903584719,0.0059650962756669715,0.006140254903584719,4300800,0.0,0.0,26031.347175862833
1973-06-22,0.0061402578219734915,0.006228106717363628,0.0060087540186941615,0.006008754018694162,1843200,0.0,0.0,11277.490854350859
1973-06-25,0.005965099750627203,0.005965099750627203,0.005789401941001415,0.005789401941001415,768000,0.0,0.0,4513.72864958539
1973-06-26,0.005701550613092441,0.005701550613092441,0.0051755355671048164,0.0051755355671048164,51916800,0.0,0.0,282351.7539000325
1973-06-27,0.005175535486513902,0.005307039245963096,0.005175535486513902,0.005307039245963097,5222400,0.0,0.0,27372.099141443934
1973-06-28,0.005307040734165195,0.005438544530490725,0.005263385828584433,0.005263385828584433,2304000,0.0,0.0,12328.62377365458
1973-06-29,0.005263384352624058,0.005307039245963096,0.005263384352624058,0.005307039245963097,3532800,0.0,0.0,18671.59624454435
1973-07-02,0.005307037890621123,0.005482735577970743,0.005307037890621123,0.005482735577970743,3993600,0.0,0.0,21545.019662084236
1973-07-03,0.005570042937144398,0.005657891742885113,0.005570042937144398,0.005657891742885113,1843200,0.0,0.0,10347.664601115197
1973-07-05,0.005657891742885113,0.005657891742885113,0.005657891742885113,0.005657891742885113,0,0.0,0.0,0.0
1973-07-06,0.005657891742885113,0.005657891742885113,0.005570042937144398,0.005657891742885113,1536000,0.0,0.0,8623.053834262664
1973-07-09,0.0056578941860259595,0.0056578941860259595,0.005482735577970743,0.005482735577970743,2764800,0.0,0.0,15400.80658574904
1973-07-10,0.005438545253127813,0.005438545253127813,0.005394890341746482,0.005438545253127813,460800,0.0,0.0,2496.0235610590375
1973-07-11,0.005394888501951843,0.005394888501951843,0.005307039629493014,0.00535069452598691,1228800,0.0,0.0,6575.264643959721
1973-07-12,0.005263385828584433,0.005263385828584433,0.005175536937839663,0.005263385828584433,5836800,0.0,0.0,30464.95220153208
1973-07-13,0.005263385828584433,0.005263385828584433,0.005263385828584433,0.005263385828584433,2918400,0.0,0.0,15360.665202140808
1973-07-16,0.005350694340192544,0.005877248477190733,0.005350694340192544,0.005877248477190733,2611200,0.0,0.0,14659.202142375607
